"id","id_prov","id_kab","kode_bps","nama_bps","kode_dagri","kode_dagri2","nama_dagri"
"5718","27","415","7317031","KAMANRE","731713","73.17.13","KAMANRE"
"5719","27","415","7317032","BELOPA UTARA","731714","73.17.14","BELOPA UTARA"
"5720","27","415","7317040","BAJO","731704","73.17.04","BAJO"
"5721","27","415","7317041","BAJO BARAT","731720","73.17.20","BAJO BARAT"
"5722","27","415","7317050","BASSESANGTEMPE","731701","73.17.01","BASSE SANGTEMPE"
"5723","27","415","7317051","LATIMOJONG","731712","73.17.12","LATIMOJONG"
"5724","27","415","7317052","BASSESANGTEMPE UTARA","731722","73.17.22","BASSE SANGTEMPE UTARA"
"5725","27","415","7317060","BUPON","731705","73.17.05","BUA PONRANG"
"5726","27","415","7317061","PONRANG","731711","73.17.11","PONRANG"
"5727","27","415","7317062","PONRANG SELATAN","731721","73.17.21","PONRANG SELATAN"
"5728","27","415","7317070","BUA","731708","73.17.08","BUA"
"5729","27","415","7317080","WALENRANG","731706","73.17.06","WALENRANG"
"5730","27","415","7317081","WALENRANG TIMUR","731717","73.17.17","WALENRANG TIMUR"
"5731","27","415","7317090","LAMASI","731709","73.17.09","LAMASI"
"5732","27","415","7317091","WALENRANG UTARA","731716","73.17.16","WALENRANG UTARA"
"5733","27","415","7317092","WALENRANG BARAT","731715","73.17.15","WALENRANG BARAT"
"5734","27","415","7317093","LAMASI TIMUR","731718","73.17.18","LAMASI TIMUR"
"5735","27","416","7318010","BONGGAKARADENG","731803","73.18.03","BONGGAKARADENG"
"5736","27","416","7318011","SIMBUANG","731809","73.18.09","SIMBUANG"
"5737","27","416","7318012","RANO","731837","73.18.37","RANO"
"5738","27","416","7318013","MAPPAK","731828","73.18.28","MAPPAK"
"5739","27","416","7318020","MENGKENDEK","731812","73.18.12","MENGKENDEK"
"5740","27","416","7318021","GANDANG BATU SILANAN","731819","73.18.19","GANDANGBATU SILLANAN"
"5741","27","416","7318030","SANGALLA","731813","73.18.13","SANGALLA"
"5742","27","416","7318031","SANGALA SELATAN","731833","73.18.33","SANGALLA SELATAN"
"5743","27","416","7318032","SANGALLA UTARA","731834","73.18.34","SANGALLA UTARA"
"5744","27","416","7318040","MAKALE","731805","73.18.05","MAKALE"
"5745","27","416","7318041","MAKALE SELATAN","731829","73.18.29","MAKALE SELATAN"
"5746","27","416","7318042","MAKALE UTARA","731827","73.18.27","MAKALE UTARA"
"5747","27","416","7318050","SALUPUTTI","731801","73.18.01","SALUPUTI"
"5748","27","416","7318051","BITTUANG","731802","73.18.02","BITTUANG"
"5749","27","416","7318052","REMBON","731820","73.18.20","REMBON"
"5750","27","416","7318053","MASANDA","731831","73.18.31","MASANDA"
"5751","27","416","7318054","MALIMBONG BALEPE","731835","73.18.35","MALIMBONG BALEPE"
"5752","27","416","7318061","RANTETAYO","731811","73.18.11","RANTETAYO"
"5753","27","416","7318067","KURRA","731838","73.18.38","KURRA"
"5754","27","417","7322010","SABBANG","732204","73.22.04","SABBANG"
"5755","27","417","7322011","SABBANG SELATAN","732215","73.22.15","SABBANG SELATAN"
"5756","27","417","7322020","BAEBUNTA","732211","73.22.11","BAEBUNTA"
"5757","27","417","7322021","BAEBUNTA SELATAN","732214","73.22.14","BAEBUNTA SELATAN"
"5758","27","417","7322030","MALANGKE","732201","73.22.01","MALANGKE"
"5759","27","417","7322031","MALANGKE BARAT","732208","73.22.08","MALANGKE BARAT"
"5760","27","417","7322040","SUKAMAJU","732206","73.22.06","SUKAMAJU"
"5761","27","417","7322041","SUKAMAJU SELATAN","732213","73.22.13","SUKAMAJU SELATAN"
"5762","27","417","7322050","BONE-BONE","732202","73.22.02","BONE BONE"
"5763","27","417","7322051","TANA LILI","732212","73.22.12","TANA LILI"
"5764","27","417","7322120","MASAMBA","732203","73.22.03","MASAMBA"
"5765","27","417","7322121","MAPPEDECENG","732210","73.22.10","MAPPEDECENG"
"5766","27","417","7322122","RAMPI","732209","73.22.09","RAMPI"
"5767","27","417","7322130","RONGKONG","732205","73.22.05","LIMBONG"
"5768","27","417","7322131","SEKO","732207","73.22.07","SEKO"
"5769","27","418","7325010","BURAU","732407","73.24.07","BURAU"
"5770","27","418","7325020","WOTU","732406","73.24.06","WOTU"
"5771","27","418","7325030","TOMONI","732408","73.24.08","TOMONI"
"5772","27","418","7325031","TOMONI TIMUR","732409","73.24.09","TOMONI TIMUR"
"5773","27","418","7325040","ANGKONA","732405","73.24.05","ANGKONA"
"5774","27","418","7325050","MALILI","732404","73.24.04","MALILI"
"5775","27","418","7325060","TOWUTI","732403","73.24.03","TOWUTI"
"5776","27","418","7325070","NUHA","732402","73.24.02","NUHA"
"5777","27","418","7325071","WASUPONDA","732411","73.24.11","WASUPONDA"
"5778","27","418","7325080","MANGKUTANA","732401","73.24.01","MANGKUTANA"
"5779","27","418","7325081","KALAENA","732410","73.24.10","KALAENA"
"5780","27","419","7326010","SOPAI","732608","73.26.08","SOPAI"
"5781","27","419","7326020","KESU","732615","73.26.15","KESU"
"5782","27","419","7326030","SANGGALANGI","732607","73.26.07","SANGGALANGI"
"5783","27","419","7326040","BUNTAO","732605","73.26.05","BUNTAO"
"5784","27","419","7326050","RANTEBUA","732618","73.26.18","RANTEBUA"
"5785","27","419","7326060","NANGGALA","732603","73.26.03","NANGGALA"
"5786","27","419","7326070","TONDON","732616","73.26.16","TONDON"
"5787","27","419","7326080","TALLUNGLIPU","732611","73.26.11","TALLUNGLIPU"
"5788","27","419","7326090","RANTEPAO","732601","73.26.01","RANTEPAO"
"5789","27","419","7326100","TIKALA","732609","73.26.09","TIKALA"
"5790","27","419","7326110","SESEAN","732602","73.26.02","SESEAN"
"5791","27","419","7326120","BALUSU","732610","73.26.10","BALUSU"
"5792","27","419","7326130","SA'DAN","732606","73.26.06","SA'DAN"
"5793","27","419","7326140","BENGKELEKILA","732617","73.26.17","BANGKELEKILA"
"5794","27","419","7326150","SESEAN SULOARA","732619","73.26.19","SESEAN SULOARA"
"5795","27","419","7326160","KAPALA PITU","732620","73.26.20","KAPALA PITU"
"5796","27","419","7326170","DENDE PIONGAN NAPO","732612","73.26.12","DENDE' PIONGAN NAPO"
"5797","27","419","7326180","AWAN RANTE KARUA","732621","73.26.21","AWAN RANTE KARUA"
"5798","27","419","7326190","RINDINGALO","732604","73.26.04","RINDINGALLO"
"5799","27","419","7326200","BUNTU PEPASAN","732613","73.26.13","BUNTU PEPASAN"
"5800","27","419","7326210","BARUPPU","732614","73.26.14","BARUPPU"
"5801","27","420","7371010","MARISO","737101","73.71.01","MARISO"
"5802","27","420","7371020","MAMAJANG","737102","73.71.02","MAMAJANG"
"5803","27","420","7371030","TAMALATE","737110","73.71.10","TAMALATE"
"5804","27","420","7371031","RAPPOCINI","737113","73.71.13","RAPPOCINI"
"5805","27","420","7371040","MAKASSAR","737103","73.71.03","MAKASSAR"
"5806","27","420","7371050","UJUNG PANDANG","737104","73.71.04","UJUNG PANDANG"
"5807","27","420","7371060","WAJO","737105","73.71.05","WAJO"
"5808","27","420","7371070","BONTOALA","737106","73.71.06","BONTOALA"
"5809","27","420","7371080","UJUNG TANAH","737108","73.71.08","UJUNG TANAH"
"5810","27","420","7371081","KEPULAUAN SANGKARRANG","737115","73.71.15","KEPULAUAN"
"5811","27","420","7371090","TALLO","737107","73.71.07","TALLO"
"5812","27","420","7371100","PANAKKUKANG","737109","73.71.09","PANAKKUKANG"
"5813","27","420","7371101","MANGGALA","737112","73.71.12","MANGGALA"
"5814","27","420","7371110","BIRING KANAYA","737111","73.71.11","BIRINGKANAYA"
"5815","27","420","7371111","TAMALANREA","737114","73.71.14","TAMALANREA"
"5816","27","421","7372010","BACUKIKI","737201","73.72.01","BACUKIKI"
"5817","27","421","7372011","BACUKIKI BARAT","737204","73.72.04","BACUKIKI BARAT"
"5818","27","421","7372020","UJUNG","737202","73.72.02","UJUNG"
"5819","27","421","7372030","SOREANG","737203","73.72.03","SOREANG"
"5820","27","422","7373010","WARA SELATAN","737303","73.73.03","WARA SELATAN"
"5821","27","422","7373011","SENDANA","737307","73.73.07","SENDANA"
"5822","27","422","7373020","WARA","737301","73.73.01","WARA"
"5823","27","422","7373021","WARA TIMUR","737305","73.73.05","WARA TIMUR"
"5824","27","422","7373022","MUNGKAJANG","737308","73.73.08","MUNGKAJANG"
"5825","27","422","7373030","WARA UTARA","737302","73.73.02","WARA UTARA"
"5826","27","422","7373031","BARA","737309","73.73.09","BARA"
"5827","27","422","7373040","TELLUWANUA","737304","73.73.04","TELLUWANUA"
"5828","27","422","7373041","WARA BARAT","737306","73.73.06","WARA BARAT"
"5829","28","423","7401050","LASALIMU","740423","74.04.23","LASALIMU"
"5830","28","423","7401051","LASALIMU SELATAN","740424","74.04.24","LASALIMU SELATAN"
"5831","28","423","7401052","SIOTAPINA","740427","74.04.27","SIOTAPINA"
"5832","28","423","7401060","PASAR WAJO","740411","74.04.11","PASARWAJO"
"5833","28","423","7401061","WOLOWA","740428","74.04.28","WOLOWA"
"5834","28","423","7401062","WABULA","740429","74.04.29","WABULA"
"5835","28","423","7401110","KAPONTORI","740422","74.04.22","KAPONTORI"
"5836","28","424","7402010","TONGKUNO","740327","74.03.27","TONGKUNO"
"5837","28","424","7402011","TONGKUNO SELATAN","740332","74.03.32","TONGKUNO SELATAN"
"5838","28","424","7402020","PARIGI","740325","74.03.25","PARIGI"
"5839","28","424","7402021","BONE","740326","74.03.26","BONE"
"5840","28","424","7402022","MAROBO","740331","74.03.31","MAROBO"
"5841","28","424","7402030","KABAWO","740324","74.03.24","KABAWO"
"5842","28","424","7402031","KABANGKA","740323","74.03.23","KABANGKA"
"5843","28","424","7402032","KONTUKOWUNA","740330","74.03.30","KONTU KOWUNA"
"5844","28","424","7402061","KONTUNAGA","740320","74.03.20","KONTUNAGA"
"5845","28","424","7402062","WATOPUTE","740319","74.03.19","WATOPUTE"
"5846","28","424","7402070","KATOBU","740316","74.03.16","KATOBU"
"5847","28","424","7402071","LOHIA","740318","74.03.18","LOHIA"
"5848","28","424","7402072","DURUKA","740317","74.03.17","DURUKA"
"5849","28","424","7402073","BATALAIWORU","740315","74.03.15","BATALAIWARU"
"5850","28","424","7402080","NAPABALANO","740306","74.03.06","NAPABALANO"
"5851","28","424","7402081","LASALEPA","740314","74.03.14","LASALEPA"
"5852","28","424","7402083","TOWEA","740337","74.03.37","TOWEA"
"5853","28","424","7402090","WAKORUMBA SELATAN","740313","74.03.13","WAKORUMBA SELATAN"
"5854","28","424","7402091","PASIR PUTIH","740328","74.03.28","PASIR PUTIH"
"5855","28","424","7402092","PASI KOLAGA","740333","74.03.33","PASI KOLAGA"
"5856","28","424","7402111","MALIGANO","740307","74.03.07","MALIGANO"
"5857","28","424","7402112","BATUKARA","740334","74.03.34","BATUKARA"
"5858","28","425","7403090","SOROPIA","740211","74.02.11","SOROPIA"
"5859","28","425","7403091","LALONGGASUMEETO","740236","74.02.36","LALONGGASUMEETO"
"5860","28","425","7403100","SAMPARA","740205","74.02.05","SAMPARA"
"5861","28","425","7403101","BONDOALA","740221","74.02.21","BONDOALA"
"5862","28","425","7403102","BESULUTU","740220","74.02.20","BESULUTU"
"5863","28","425","7403103","KAPOIALA","740233","74.02.33","KAPOIALA"
"5864","28","425","7403104","ANGGALOMOARE","740240","74.02.40","ANGGALOMOARE"
"5865","28","425","7403105","MOROSI","740239","74.02.39","MOROSI"
"5866","28","425","7403130","LAMBUYA","740201","74.02.01","LAMBUYA"
"5867","28","425","7403131","UEPAI","740218","74.02.18","UEPAI"
"5868","28","425","7403132","PURIALA","740217","74.02.17","PURIALA"
"5869","28","425","7403133","ONEMBUTE","740237","74.02.37","ONEMBUTE"
"5870","28","425","7403140","PONDIDAHA","740204","74.02.04","PONDIDAHA"
"5871","28","425","7403141","WONGGEDUKU","740219","74.02.19","WONGGEDUKU"
"5872","28","425","7403142","AMONGGEDO","740228","74.02.28","AMONGGEDO"
"5873","28","425","7403143","WONGGEDUKU BARAT","740241","74.02.41","WONGGEDUKU BARAT"
"5874","28","425","7403150","WAWOTOBI","740203","74.02.03","WAWOTOBI"
"5875","28","425","7403151","MELUHU","740225","74.02.25","MELUHU"
"5876","28","425","7403152","KONAWE","740232","74.02.32","KONAWE"
"5877","28","425","7403170","UNAAHA","740202","74.02.02","UNAAHA"
"5878","28","425","7403171","ANGGABERI","740224","74.02.24","ANGGABERI"
"5879","28","425","7403180","ABUKI","740210","74.02.10","ABUKI"
"5880","28","425","7403181","LATOMA","740216","74.02.16","LATOMA"
"5881","28","425","7403182","TONGAUNA","740215","74.02.15","TONGAUNA"
"5882","28","425","7403183","ASINUA","740231","74.02.31","ASINUA"
"5883","28","425","7403184","PADANGGUNI","740238","74.02.38","PADANGGUNI"
"5884","28","425","7403193","ROUTA","740223","74.02.23","ROUTA"
"5885","28","426","7404010","WATUBANGGA","740108","74.01.08","WATUBANGGA"
"5886","28","426","7404011","TANGGETADA","740118","74.01.18","TANGGETADA"
"5887","28","426","7404012","TOARI","740124","74.01.24","TOARI"
"5888","28","426","7404013","POLINGGONA","740125","74.01.25","POLINGGONA"
"5889","28","426","7404020","POMALAA","740107","74.01.07","POMALAA"
"5890","28","426","7404030","WUNDULAKO","740101","74.01.01","WUNDULAKO"
"5891","28","426","7404031","BAULA","740112","74.01.12","BAULA"
"5892","28","426","7404060","KOLAKA","740104","74.01.04","KOLAKA"
"5893","28","426","7404061","LATAMBAGA","740114","74.01.14","LATAMBAGA"
"5894","28","426","7404070","WOLO","740110","74.01.10","WOLO"
"5895","28","426","7404071","SAMATURU","740120","74.01.20","SAMATURU"
"5896","28","426","7404072","IWOIMENDAA","740127","74.01.27","IWOIMENDAA"
"5897","28","427","7405010","TINANGGEA","740501","74.05.01","TINANGGEA"
"5898","28","427","7405011","LALEMBUU","740512","74.05.12","LALEMBUU"
"5899","28","427","7405020","ANDOOLO","740503","74.05.03","ANDOOLO"
"5900","28","427","7405021","BUKE","740517","74.05.17","BUKE"
"5901","28","427","7405022","ANDOOLO BARAT","740525","74.05.25","ANDOOLO BARAT"
"5902","28","427","7405030","PALANGGA","740504","74.05.04","PALANGGA"
"5903","28","427","7405031","PALANGGA SELATAN","740514","74.05.14","PALANGGA SELATAN"
"5904","28","427","7405032","BAITO","740520","74.05.20","BAITO"
"5905","28","427","7405040","LAINEA","740506","74.05.06","LAINEA"
"5906","28","427","7405041","LAEYA","740519","74.05.19","LAEYA"
"5907","28","427","7405050","KOLONO","740509","74.05.09","KOLONO"
"5908","28","427","7405051","KOLONO TIMUR","740523","74.05.23","KOLONO TIMUR"
"5909","28","427","7405060","LAONTI","740511","74.05.11","LAONTI"
"5910","28","427","7405070","MORAMO","740510","74.05.10","MORAMO"
"5911","28","427","7405071","MORAMO UTARA","740516","74.05.16","MORAMO UTARA"
"5912","28","427","7405080","KONDA","740507","74.05.07","KONDA"
"5913","28","427","7405081","WOLASI","740518","74.05.18","WOLASI"
"5914","28","427","7405090","RANOMEETO","740508","74.05.08","RANOMEETO"
"5915","28","427","7405091","RANOMEETO BARAT","740522","74.05.22","RANOMEETO BARAT"
"5916","28","427","7405100","LANDONO","740505","74.05.05","LANDONO"
"5917","28","427","7405101","MOWILA","740515","74.05.15","MOWILA"
"5918","28","427","7405102","SABULAKOA","740524","74.05.24","SABULAKOA"
"5919","28","427","7405110","ANGATA","740502","74.05.02","ANGATA"
"5920","28","427","7405111","BENUA","740513","74.05.13","BENUA"
"5921","28","427","7405112","BASALA","740521","74.05.21","BASALA"
"5922","28","428","7406010","KABAENA","740605","74.06.05","KABAENA"
"5923","28","428","7406011","KABAENA UTARA","740615","74.06.15","KABAENA UTARA"
"5924","28","428","7406012","KABAENA SELATAN","740613","74.06.13","KABAENA SELATAN"
"5925","28","428","7406013","KABAENA BARAT","740614","74.06.14","KABAENA BARAT"
"5926","28","428","7406020","KABAENA TIMUR","740606","74.06.06","KABAENA TIMUR"
"5927","28","428","7406021","KABAENA TENGAH","740616","74.06.16","KABAENA TENGAH"
"5928","28","428","7406030","RUMBIA","740604","74.06.04","RUMBIA"
"5929","28","428","7406031","MATA OLEO","740608","74.06.08","MATA OLEO"
"5930","28","428","7406032","KEP. MASALOKA RAYA","740617","74.06.17","KEP. MASALOKA RAYA"
"5931","28","428","7406033","RUMBIA TENGAH","740618","74.06.18","RUMBIA TENGAH"
"5932","28","428","7406040","RAROWATU","740603","74.06.03","RAROWATU"
"5933","28","428","7406041","RAROWATU UTARA","740609","74.06.09","RAROWATU UTARA"
"5934","28","428","7406042","MATA USU","740622","74.06.22","MATA USU"
"5935","28","428","7406043","LANTARI JAYA","740621","74.06.21","LANTARI JAYA"
"5936","28","428","7406050","POLEANG TIMUR","740602","74.06.02","POLEANG TIMUR"
"5937","28","428","7406051","POLEANG UTARA","740610","74.06.10","POLEANG UTARA"
"5938","28","428","7406052","POLEANG SELATAN","740611","74.06.11","POLEANG SELATAN"
"5939","28","428","7406053","POLEANG TENGGARA","740612","74.06.12","POLEANG TENGGARA"
"5940","28","428","7406060","POLEANG","740601","74.06.01","POLEANG"
"5941","28","428","7406061","POLEANG BARAT","740607","74.06.07","POLEANG BARAT"
"5942","28","428","7406062","TONTONUNU","740620","74.06.20","TONTONUNU"
"5943","28","428","7406063","POLEANG TENGAH","740619","74.06.19","POLEANG TENGAH"
"5944","28","429","7407010","BINONGKO","740704","74.07.04","BINONGKO"
"5945","28","429","7407011","TOGO BINONGKO","740708","74.07.08","TOGO BINONGKO"
"5946","28","429","7407020","TOMIA","740703","74.07.03","TOMIA"
"5947","28","429","7407021","TOMIA TIMUR","740707","74.07.07","TOMIA TIMUR"
"5948","28","429","7407030","KALEDUPA","740702","74.07.02","KALEDUPA"
"5949","28","429","7407031","KALEDUPA SELATAN","740706","74.07.06","KALEDUPA SELATAN"
"5950","28","429","7407040","WANGI-WANGI","740701","74.07.01","WANGI-WANGI"
"5951","28","429","7407050","WANGI-WANGI SELATAN","740705","74.07.05","WANGI WANGI SELATAN"
"5952","28","430","7408010","RANTEANGIN","740804","74.08.04","RANTE ANGIN"
"5953","28","430","7408011","LAMBAI","740808","74.08.08","LAMBAI"
"5954","28","430","7408012","WAWO","740807","74.08.07","WAWO"
"5955","28","430","7408020","LASUSUA","740801","74.08.01","LASUSUA"
"5956","28","430","7408021","KATOI","740813","74.08.13","KATOI"
"5957","28","430","7408030","KODEOHA","740805","74.08.05","KODEOHA"
"5958","28","430","7408031","TIWU","740814","74.08.14","TIWU"
"5959","28","430","7408040","NGAPA","740806","74.08.06","NGAPA"
"5960","28","430","7408041","WATUNOHU","740809","74.08.09","WATUNOHU"
"5961","28","430","7408050","PAKUE","740802","74.08.02","PAKUE"
"5962","28","430","7408051","PAKUE UTARA","740811","74.08.11","PAKUE UTARA"
"5963","28","430","7408052","PAKUE TENGAH","740810","74.08.10","PAKUE TENGAH"
"5964","28","430","7408060","BATU PUTIH","740803","74.08.03","BATU PUTIH"
"5965","28","430","7408061","POREHU","740812","74.08.12","POREHU"
"5966","28","430","7408062","TOLALA","740815","74.08.15","TOLALA"
"5967","28","431","7409100","BONEGUNU","741003","74.10.03","BONEGUNU"
"5968","28","431","7409101","KAMBOWA","741002","74.10.02","KAMBOWA"
"5969","28","431","7409110","WAKORUMBA","741006","74.10.06","WAKORUMBA UTARA"
"5970","28","431","7409120","KULISUSU","741001","74.10.01","KULISUSU"
"5971","28","431","7409121","KULISUSU BARAT","741004","74.10.04","KULISUSU BARAT"
"5972","28","431","7409122","KULISUSU UTARA","741005","74.10.05","KULISUSU UTARA"
"5973","28","432","7410010","SAWA","740907","74.09.07","SAWA"
"5974","28","432","7410011","MOTUI","740910","74.09.10","MOTUI"
"5975","28","432","7410020","LEMBO","740906","74.09.06","LEMBO"
"5976","28","432","7410030","LASOLO","740905","74.09.05","LASOLO"
"5977","28","432","7410031","WAWOLESEA","740911","74.09.11","WAWOLESEA"
"5978","28","432","7410032","LASOLO KEPULAUAN","740912","74.09.12","LASOLO KEPULAUAN"
"5979","28","432","7410040","MOLAWE","740904","74.09.04","MOLAWE"
"5980","28","432","7410050","ASERA","740901","74.09.01","ASERA"
"5981","28","432","7410051","ANDOWIA","740909","74.09.09","ANDOWIA"
"5982","28","432","7410052","OHEO","740908","74.09.08","OHEO"
"5983","28","432","7410060","LANGGIKIMA","740903","74.09.03","LANGGIKIMA"
"5984","28","432","7410070","WIWIRANO","740902","74.09.02","WIWIRANO"
"5985","28","432","7410071","LANDAWE","740913","74.09.13","LANDAWE"
"5986","28","433","7411010","AERE","741110","74.11.10","AERE"
"5987","28","433","7411020","LAMBANDIA","741105","74.11.05","LAMBANDIA"
"5988","28","433","7411030","POLI-POLIA","741104","74.11.04","POLI POLIA"
"5989","28","433","7411040","DANGIA","741112","74.11.12","DANGIA"
"5990","28","433","7411050","LADONGI","741103","74.11.03","LADONGI"
"5991","28","433","7411060","LOEA","741102","74.11.02","LOEA"
"5992","28","433","7411070","TIRAWUTA","741101","74.11.01","TIRAWUTA"
"5993","28","433","7411080","LALOLAE","741106","74.11.06","LALOLAE"
"5994","28","433","7411090","MOWEWE","741107","74.11.07","MOWEWE"
"5995","28","433","7411100","TINONDO","741109","74.11.09","TINONDO"
"5996","28","433","7411110","ULUIWOI","741108","74.11.08","ULUIWOI"
"5997","28","433","7411120","UEESI","741111","74.11.11","UEESI"
"5998","28","434","7412010","WAWONII TENGGARA","741205","74.12.05","WAWONII TENGGARA"
"5999","28","434","7412020","WAWONII TIMUR","741204","74.12.04","WAWONII TIMUR"
"6000","28","434","7412030","WAWONII TIMUR LAUT","741203","74.12.03","WAWONII TIMUR LAUT"
"6001","28","434","7412040","WAWONII UTARA","741202","74.12.02","WAWONII UTARA"
"6002","28","434","7412050","WAWONII SELATAN","741206","74.12.06","WAWONII SELATAN"
"6003","28","434","7412060","WAWONII TENGAH","741207","74.12.07","WAWONII TENGAH"
"6004","28","434","7412070","WAWONII BARAT","741201","74.12.01","WAWONII BARAT"
"6005","28","435","7413010","TIWORO KEPULAUAN","741309","74.13.09","TIWORO KEPULAUAN"
"6006","28","435","7413020","MAGINTI","741306","74.13.06","MAGINTI"
"6007","28","435","7413030","TIWORO TENGAH","741307","74.13.07","TIWORO TENGAH"
"6008","28","435","7413040","TIWORO SELATAN","741305","74.13.05","TIWORO SELATAN"
"6009","28","435","7413050","TIWORO UTARA","741308","74.13.08","TIWORO UTARA"
"6010","28","435","7413060","LAWA","741303","74.13.03","LAWA"
"6011","28","435","7413070","SAWERIGADI","741301","74.13.01","SAWERIGADI"
"6012","28","435","7413080","BARANGKA","741302","74.13.02","BARANGKA"
"6013","28","435","7413090","WA DAGA","741304","74.13.04","WADAGA"
"6014","28","435","7413100","KUSAMBI","741310","74.13.10","KUSAMBI"
"6015","28","435","7413110","NAPANO KUSAMBI","741311","74.13.11","NAPANO KUSAMBI"
"6016","28","436","7414010","TALAGA RAYA","741405","74.14.05","TALAGA RAYA"
"6017","28","436","7414020","MAWASANGKA","741404","74.14.04","MAWASANGKA"
"6018","28","436","7414030","MAWASANGKA TENGAH","741403","74.14.03","MAWASANGKA TENGAH"
"6019","28","436","7414040","MAWASANGKA TIMUR","741402","74.14.02","MAWASANGKA TIMUR"
"6020","28","436","7414050","LAKUDO","741401","74.14.01","LAKUDO"
"6021","28","436","7414060","GU","741406","74.14.06","GU"
"6022","28","436","7414070","SANGIA WAMBULU","741407","74.14.07","SANGIA WAMBULU"
"6023","28","437","7415010","BATU ATAS","741504","74.15.04","BATU ATAS"
"6024","28","437","7415020","LAPANDEWA","741503","74.15.03","LAPANDEWA"
"6025","28","437","7415030","SAMPOLAWA","741502","74.15.02","SAMPOLAWA"
"6026","28","437","7415040","BATAUGA","741501","74.15.01","BATAUGA"
"6027","28","437","7415050","SIOMPU BARAT","741505","74.15.05","SIOMPU BARAT"
"6028","28","437","7415060","SIOMPU","741506","74.15.06","SIOMPU"
"6029","28","437","7415070","KADATUA","741507","74.15.07","KADATUA"
"6030","28","438","7471010","MANDONGA","747101","74.71.01","MANDONGA"
"6031","28","438","7471011","BARUGA","747103","74.71.03","BARUGA"
"6032","28","438","7471012","PUUWATU","747109","74.71.09","PUUWATU"
"6033","28","438","7471013","KADIA","747108","74.71.08","KADIA"
"6034","28","438","7471014","WUA-WUA","747107","74.71.07","WUA-WUA"
"6035","28","438","7471020","POASIA","747104","74.71.04","POASIA"
"6036","28","438","7471021","ABELI","747106","74.71.06","ABELI"
"6037","28","438","7471022","KAMBU","747110","74.71.10","KAMBU"
"6038","28","438","7471030","KENDARI","747102","74.71.02","KENDARI"
"6039","28","438","7471031","KENDARI BARAT","747105","74.71.05","KENDARI BARAT"
"6040","28","439","7472010","BETOAMBARI","747201","74.72.01","BETOAMBARI"
"6041","28","439","7472011","MURHUM","747206","74.72.06","MURHUM"
"6042","28","439","7472012","BATUPOARO","747208","74.72.08","BATUPOARO"
"6043","28","439","7472020","WOLIO","747202","74.72.02","WOLIO"
"6044","28","439","7472021","KOKALUKUNA","747205","74.72.05","KOKALUKUNA"
"6045","28","439","7472030","SORAWOLIO","747203","74.72.03","SORAWOLIO"
"6046","28","439","7472040","BUNGI","747204","74.72.04","BUNGI"
"6047","28","439","7472041","LEA-LEA","747207","74.72.07","LEA-LEA"
"6048","29","440","7501031","MANANGGU","750205","75.02.05","MANANGGU"
"6049","29","440","7501040","TILAMUTA","750204","75.02.04","TILAMUTA"
"6050","29","440","7501041","DULUPI","750203","75.02.03","DULUPI"
"6051","29","440","7501042","BOTUMOITO","750206","75.02.06","BOTUMOITA"
"6052","29","440","7501050","PAGUYAMAN","750201","75.02.01","PAGUYAMAN"
"6053","29","440","7501051","WONOSARI","750202","75.02.02","WONOSARI"
"6054","29","440","7501052","PAGUYAMAN PANTAI","750207","75.02.07","PAGUYAMAN PANTAI"
"6055","29","441","7502010","BATUDAA PANTAI","750105","75.01.05","BATUDAA PANTAI"
"6056","29","441","7502011","BILUHU","750120","75.01.20","BILUHU"
"6057","29","441","7502020","BATUDAA","750103","75.01.03","BATUDAA"
"6058","29","441","7502021","BONGOMEME","750111","75.01.11","BONGOMEME"
"6059","29","441","7502022","TABONGO","750119","75.01.19","TABONGO"
"6060","29","441","7502023","DUNGALIYO","750124","75.01.24","DUNGALIYO"
"6061","29","441","7502030","TIBAWA","750104","75.01.04","TIBAWA"
"6062","29","441","7502031","PULUBALA","750116","75.01.16","PULUBALA"
"6063","29","441","7502040","BOLIYOHUTO","750109","75.01.09","BOLIYOHUTO"
"6064","29","441","7502041","MOOTILANGO","750114","75.01.14","MOOTILANGO"
"6065","29","441","7502042","TOLANGOHULA","750113","75.01.13","TOLANGOHULA"
"6066","29","441","7502043","ASPARAGA","750121","75.01.21","ASPARAGA"
"6067","29","441","7502044","BILATO","750123","75.01.23","BILATO"
"6068","29","441","7502070","LIMBOTO","750101","75.01.01","LIMBOTO"
"6069","29","441","7502071","LIMBOTO BARAT","750117","75.01.17","LIMBOTO BARAT"
"6070","29","441","7502080","TELAGA","750102","75.01.02","TELAGA"
"6071","29","441","7502081","TELAGA BIRU","750110","75.01.10","TELAGA BIRU"
"6072","29","441","7502082","TILANGO","750118","75.01.18","TILANGO"
"6073","29","441","7502083","TELAGA JAYA","750122","75.01.22","TALAGA JAYA"
"6074","29","442","7503010","POPAYATO","750401","75.04.01","POPAYATO"
"6075","29","442","7503011","POPAYATO BARAT","750413","75.04.13","POPAYATO BARAT"
"6076","29","442","7503012","POPAYATO TIMUR","750412","75.04.12","POPAYATO TIMUR"
"6077","29","442","7503020","LEMITO","750402","75.04.02","LEMITO"
"6078","29","442","7503021","WANGGARASI","750411","75.04.11","WANGGARASI"
"6079","29","442","7503030","MARISA","750404","75.04.04","MARISA"
"6080","29","442","7503031","PATILANGGIO","750406","75.04.06","PATILANGGIO"
